  369 T=     1. E= -.33252745E+03 F= -.33253405E+03 E0= -.33245118E+03  EK= 0.66049E-02 SP= 0.00E+00 SK= 0.00E+00
  370 T=     0. E= -.33252743E+03 F= -.33253107E+03 E0= -.33244792E+03  EK= 0.36405E-02 SP= 0.00E+00 SK= 0.00E+00
  371 T=     0. E= -.33252740E+03 F= -.33252890E+03 E0= -.33244551E+03  EK= 0.14961E-02 SP= 0.00E+00 SK= 0.00E+00
  372 T=     0. E= -.33252739E+03 F= -.33252795E+03 E0= -.33244440E+03  EK= 0.56510E-03 SP= 0.00E+00 SK= 0.00E+00
  373 T=     0. E= -.33252739E+03 F= -.33252847E+03 E0= -.33244483E+03  EK= 0.10795E-02 SP= 0.00E+00 SK= 0.00E+00
  374 T=     0. E= -.33252742E+03 F= -.33253038E+03 E0= -.33244677E+03  EK= 0.29610E-02 SP= 0.00E+00 SK= 0.00E+00
  375 T=     1. E= -.33252744E+03 F= -.33253328E+03 E0= -.33244984E+03  EK= 0.58407E-02 SP= 0.00E+00 SK= 0.00E+00
  376 T=     1. E= -.33252746E+03 F= -.33253671E+03 E0= -.33245354E+03  EK= 0.92482E-02 SP= 0.00E+00 SK= 0.00E+00
  377 T=     2. E= -.33252746E+03 F= -.33254030E+03 E0= -.33245752E+03  EK= 0.12842E-01 SP= 0.00E+00 SK= 0.00E+00
  378 T=     2. E= -.33252745E+03 F= -.33254398E+03 E0= -.33246167E+03  EK= 0.16529E-01 SP= 0.00E+00 SK= 0.00E+00
  379 T=     3. E= -.33252743E+03 F= -.33254783E+03 E0= -.33246605E+03  EK= 0.20395E-01 SP= 0.00E+00 SK= 0.00E+00
  380 T=     3. E= -.33252743E+03 F= -.33255195E+03 E0= -.33247071E+03  EK= 0.24521E-01 SP= 0.00E+00 SK= 0.00E+00
  381 T=     4. E= -.33252744E+03 F= -.33255626E+03 E0= -.33247552E+03  EK= 0.28815E-01 SP= 0.00E+00 SK= 0.00E+00
  382 T=     4. E= -.33252745E+03 F= -.33256044E+03 E0= -.33248017E+03  EK= 0.32992E-01 SP= 0.00E+00 SK= 0.00E+00
  383 T=     5. E= -.33252746E+03 F= -.33256415E+03 E0= -.33248425E+03  EK= 0.36687E-01 SP= 0.00E+00 SK= 0.00E+00
  384 T=     5. E= -.33252745E+03 F= -.33256707E+03 E0= -.33248748E+03  EK= 0.39617E-01 SP= 0.00E+00 SK= 0.00E+00
  385 T=     5. E= -.33252744E+03 F= -.33256910E+03 E0= -.33248974E+03  EK= 0.41662E-01 SP= 0.00E+00 SK= 0.00E+00
  386 T=     5. E= -.33252742E+03 F= -.33257024E+03 E0= -.33249105E+03  EK= 0.42822E-01 SP= 0.00E+00 SK= 0.00E+00
  387 T=     5. E= -.33252741E+03 F= -.33257050E+03 E0= -.33249145E+03  EK= 0.43096E-01 SP= 0.00E+00 SK= 0.00E+00
  388 T=     5. E= -.33252740E+03 F= -.33256981E+03 E0= -.33249085E+03  EK= 0.42406E-01 SP= 0.00E+00 SK= 0.00E+00
  389 T=     5. E= -.33252739E+03 F= -.33256803E+03 E0= -.33248918E+03  EK= 0.40645E-01 SP= 0.00E+00 SK= 0.00E+00
  390 T=     5. E= -.33252736E+03 F= -.33256517E+03 E0= -.33248642E+03  EK= 0.37811E-01 SP= 0.00E+00 SK= 0.00E+00
  391 T=     4. E= -.33252732E+03 F= -.33256142E+03 E0= -.33248279E+03  EK= 0.34097E-01 SP= 0.00E+00 SK= 0.00E+00
  392 T=     4. E= -.33252728E+03 F= -.33255716E+03 E0= -.33247867E+03  EK= 0.29878E-01 SP= 0.00E+00 SK= 0.00E+00
  393 T=     3. E= -.33252726E+03 F= -.33255280E+03 E0= -.33247446E+03  EK= 0.25542E-01 SP= 0.00E+00 SK= 0.00E+00
  394 T=     3. E= -.33252725E+03 F= -.33254856E+03 E0= -.33247037E+03  EK= 0.21314E-01 SP= 0.00E+00 SK= 0.00E+00
  395 T=     2. E= -.33252725E+03 F= -.33254445E+03 E0= -.33246640E+03  EK= 0.17199E-01 SP= 0.00E+00 SK= 0.00E+00
  396 T=     2. E= -.33252724E+03 F= -.33254034E+03 E0= -.33246242E+03  EK= 0.13101E-01 SP= 0.00E+00 SK= 0.00E+00
  397 T=     1. E= -.33252721E+03 F= -.33253625E+03 E0= -.33245843E+03  EK= 0.90431E-02 SP= 0.00E+00 SK= 0.00E+00
  398 T=     1. E= -.33252717E+03 F= -.33253249E+03 E0= -.33245474E+03  EK= 0.53185E-02 SP= 0.00E+00 SK= 0.00E+00
  399 T=     0. E= -.33252714E+03 F= -.33252957E+03 E0= -.33245186E+03  EK= 0.24373E-02 SP= 0.00E+00 SK= 0.00E+00
  400 T=     0. E= -.33252712E+03 F= -.33252802E+03 E0= -.33245032E+03  EK= 0.89785E-03 SP= 0.00E+00 SK= 0.00E+00
  401 T=     0. E= -.33252713E+03 F= -.33252805E+03 E0= -.33245033E+03  EK= 0.92132E-03 SP= 0.00E+00 SK= 0.00E+00
  402 T=     0. E= -.33252716E+03 F= -.33252950E+03 E0= -.33245174E+03  EK= 0.23382E-02 SP= 0.00E+00 SK= 0.00E+00
  403 T=     1. E= -.33252719E+03 F= -.33253191E+03 E0= -.33245409E+03  EK= 0.47174E-02 SP= 0.00E+00 SK= 0.00E+00
  404 T=     1. E= -.33252721E+03 F= -.33253485E+03 E0= -.33245695E+03  EK= 0.76381E-02 SP= 0.00E+00 SK= 0.00E+00
  405 T=     1. E= -.33252721E+03 F= -.33253812E+03 E0= -.33246013E+03  EK= 0.10911E-01 SP= 0.00E+00 SK= 0.00E+00
  406 T=     2. E= -.33252721E+03 F= -.33254180E+03 E0= -.33246371E+03  EK= 0.14592E-01 SP= 0.00E+00 SK= 0.00E+00
  407 T=     2. E= -.33252722E+03 F= -.33254602E+03 E0= -.33246783E+03  EK= 0.18801E-01 SP= 0.00E+00 SK= 0.00E+00
  408 T=     3. E= -.33252725E+03 F= -.33255073E+03 E0= -.33247245E+03  EK= 0.23482E-01 SP= 0.00E+00 SK= 0.00E+00
  409 T=     4. E= -.33252730E+03 F= -.33255560E+03 E0= -.33247722E+03  EK= 0.28299E-01 SP= 0.00E+00 SK= 0.00E+00
  410 T=     4. E= -.33252734E+03 F= -.33256009E+03 E0= -.33248163E+03  EK= 0.32749E-01 SP= 0.00E+00 SK= 0.00E+00
  411 T=     5. E= -.33252736E+03 F= -.33256377E+03 E0= -.33248522E+03  EK= 0.36408E-01 SP= 0.00E+00 SK= 0.00E+00
  412 T=     5. E= -.33252737E+03 F= -.33256649E+03 E0= -.33248784E+03  EK= 0.39124E-01 SP= 0.00E+00 SK= 0.00E+00
  413 T=     5. E= -.33252737E+03 F= -.33256840E+03 E0= -.33248961E+03  EK= 0.41026E-01 SP= 0.00E+00 SK= 0.00E+00
  414 T=     5. E= -.33252739E+03 F= -.33256970E+03 E0= -.33249075E+03  EK= 0.42311E-01 SP= 0.00E+00 SK= 0.00E+00
  415 T=     5. E= -.33252742E+03 F= -.33257042E+03 E0= -.33249128E+03  EK= 0.43000E-01 SP= 0.00E+00 SK= 0.00E+00
  416 T=     5. E= -.33252746E+03 F= -.33257031E+03 E0= -.33249094E+03  EK= 0.42853E-01 SP= 0.00E+00 SK= 0.00E+00
  417 T=     5. E= -.33252748E+03 F= -.33256901E+03 E0= -.33248937E+03  EK= 0.41524E-01 SP= 0.00E+00 SK= 0.00E+00
  418 T=     5. E= -.33252748E+03 F= -.33256632E+03 E0= -.33248639E+03  EK= 0.38842E-01 SP= 0.00E+00 SK= 0.00E+00
  419 T=     4. E= -.33252746E+03 F= -.33256248E+03 E0= -.33248222E+03  EK= 0.35019E-01 SP= 0.00E+00 SK= 0.00E+00
  420 T=     4. E= -.33252743E+03 F= -.33255802E+03 E0= -.33247743E+03  EK= 0.30597E-01 SP= 0.00E+00 SK= 0.00E+00
  421 T=     3. E= -.33252741E+03 F= -.33255358E+03 E0= -.33247263E+03  EK= 0.26169E-01 SP= 0.00E+00 SK= 0.00E+00
  422 T=     3. E= -.33252743E+03 F= -.33254950E+03 E0= -.33246818E+03  EK= 0.22076E-01 SP= 0.00E+00 SK= 0.00E+00
  423 T=     2. E= -.33252745E+03 F= -.33254574E+03 E0= -.33246404E+03  EK= 0.18287E-01 SP= 0.00E+00 SK= 0.00E+00
  424 T=     2. E= -.33252747E+03 F= -.33254202E+03 E0= -.33245993E+03  EK= 0.14550E-01 SP= 0.00E+00 SK= 0.00E+00
  425 T=     1. E= -.33252747E+03 F= -.33253817E+03 E0= -.33245568E+03  EK= 0.10702E-01 SP= 0.00E+00 SK= 0.00E+00
  426 T=     1. E= -.33252744E+03 F= -.33253435E+03 E0= -.33245147E+03  EK= 0.69109E-02 SP= 0.00E+00 SK= 0.00E+00
  427 T=     0. E= -.33252740E+03 F= -.33253107E+03 E0= -.33244782E+03  EK= 0.36691E-02 SP= 0.00E+00 SK= 0.00E+00
  428 T=     0. E= -.33252738E+03 F= -.33252893E+03 E0= -.33244535E+03  EK= 0.15414E-02 SP= 0.00E+00 SK= 0.00E+00
  429 T=     0. E= -.33252739E+03 F= -.33252824E+03 E0= -.33244442E+03  EK= 0.84712E-03 SP= 0.00E+00 SK= 0.00E+00
  430 T=     0. E= -.33252742E+03 F= -.33252892E+03 E0= -.33244498E+03  EK= 0.15049E-02 SP= 0.00E+00 SK= 0.00E+00
  431 T=     0. E= -.33252744E+03 F= -.33253059E+03 E0= -.33244667E+03  EK= 0.31489E-02 SP= 0.00E+00 SK= 0.00E+00
  432 T=     1. E= -.33252745E+03 F= -.33253286E+03 E0= -.33244912E+03  EK= 0.54111E-02 SP= 0.00E+00 SK= 0.00E+00
  433 T=     1. E= -.33252744E+03 F= -.33253558E+03 E0= -.33245217E+03  EK= 0.81451E-02 SP= 0.00E+00 SK= 0.00E+00
  434 T=     1. E= -.33252742E+03 F= -.33253885E+03 E0= -.33245589E+03  EK= 0.11429E-01 SP= 0.00E+00 SK= 0.00E+00
  435 T=     2. E= -.33252742E+03 F= -.33254278E+03 E0= -.33246035E+03  EK= 0.15360E-01 SP= 0.00E+00 SK= 0.00E+00
  436 T=     2. E= -.33252744E+03 F= -.33254727E+03 E0= -.33246540E+03  EK= 0.19831E-01 SP= 0.00E+00 SK= 0.00E+00
  437 T=     3. E= -.33252746E+03 F= -.33255193E+03 E0= -.33247061E+03  EK= 0.24466E-01 SP= 0.00E+00 SK= 0.00E+00
  438 T=     4. E= -.33252748E+03 F= -.33255627E+03 E0= -.33247546E+03  EK= 0.28793E-01 SP= 0.00E+00 SK= 0.00E+00
  439 T=     4. E= -.33252746E+03 F= -.33255997E+03 E0= -.33247961E+03  EK= 0.32504E-01 SP= 0.00E+00 SK= 0.00E+00
  440 T=     4. E= -.33252743E+03 F= -.33256304E+03 E0= -.33248306E+03  EK= 0.35601E-01 SP= 0.00E+00 SK= 0.00E+00
  441 T=     5. E= -.33252741E+03 F= -.33256570E+03 E0= -.33248603E+03  EK= 0.38289E-01 SP= 0.00E+00 SK= 0.00E+00
  442 T=     5. E= -.33252740E+03 F= -.33256811E+03 E0= -.33248870E+03  EK= 0.40706E-01 SP= 0.00E+00 SK= 0.00E+00
  443 T=     5. E= -.33252742E+03 F= -.33257010E+03 E0= -.33249089E+03  EK= 0.42682E-01 SP= 0.00E+00 SK= 0.00E+00
  444 T=     5. E= -.33252744E+03 F= -.33257118E+03 E0= -.33249213E+03  EK= 0.43741E-01 SP= 0.00E+00 SK= 0.00E+00
  445 T=     5. E= -.33252744E+03 F= -.33257081E+03 E0= -.33249189E+03  EK= 0.43368E-01 SP= 0.00E+00 SK= 0.00E+00
  446 T=     5. E= -.33252740E+03 F= -.33256877E+03 E0= -.33248997E+03  EK= 0.41367E-01 SP= 0.00E+00 SK= 0.00E+00
  447 T=     5. E= -.33252735E+03 F= -.33256539E+03 E0= -.33248670E+03  EK= 0.38040E-01 SP= 0.00E+00 SK= 0.00E+00
  448 T=     4. E= -.33252729E+03 F= -.33256134E+03 E0= -.33248277E+03  EK= 0.34047E-01 SP= 0.00E+00 SK= 0.00E+00
  449 T=     4. E= -.33252726E+03 F= -.33255730E+03 E0= -.33247886E+03  EK= 0.30041E-01 SP= 0.00E+00 SK= 0.00E+00
  450 T=     3. E= -.33252726E+03 F= -.33255357E+03 E0= -.33247526E+03  EK= 0.26306E-01 SP= 0.00E+00 SK= 0.00E+00
  451 T=     3. E= -.33252728E+03 F= -.33254995E+03 E0= -.33247177E+03  EK= 0.22668E-01 SP= 0.00E+00 SK= 0.00E+00
  452 T=     2. E= -.33252729E+03 F= -.33254603E+03 E0= -.33246797E+03  EK= 0.18743E-01 SP= 0.00E+00 SK= 0.00E+00
  453 T=     2. E= -.33252726E+03 F= -.33254158E+03 E0= -.33246363E+03  EK= 0.14322E-01 SP= 0.00E+00 SK= 0.00E+00
  454 T=     1. E= -.33252721E+03 F= -.33253686E+03 E0= -.33245899E+03  EK= 0.96548E-02 SP= 0.00E+00 SK= 0.00E+00
  455 T=     1. E= -.33252715E+03 F= -.33253256E+03 E0= -.33245475E+03  EK= 0.54056E-02 SP= 0.00E+00 SK= 0.00E+00
  456 T=     0. E= -.33252712E+03 F= -.33252944E+03 E0= -.33245167E+03  EK= 0.23261E-02 SP= 0.00E+00 SK= 0.00E+00
  457 T=     0. E= -.33252712E+03 F= -.33252799E+03 E0= -.33245024E+03  EK= 0.87382E-03 SP= 0.00E+00 SK= 0.00E+00
  458 T=     0. E= -.33252715E+03 F= -.33252817E+03 E0= -.33245041E+03  EK= 0.10223E-02 SP= 0.00E+00 SK= 0.00E+00
  459 T=     0. E= -.33252718E+03 F= -.33252955E+03 E0= -.33245177E+03  EK= 0.23743E-02 SP= 0.00E+00 SK= 0.00E+00
  460 T=     1. E= -.33252720E+03 F= -.33253167E+03 E0= -.33245384E+03  EK= 0.44694E-02 SP= 0.00E+00 SK= 0.00E+00
  461 T=     1. E= -.33252720E+03 F= -.33253425E+03 E0= -.33245636E+03  EK= 0.70560E-02 SP= 0.00E+00 SK= 0.00E+00
  462 T=     1. E= -.33252719E+03 F= -.33253734E+03 E0= -.33245938E+03  EK= 0.10149E-01 SP= 0.00E+00 SK= 0.00E+00
  463 T=     2. E= -.33252721E+03 F= -.33254107E+03 E0= -.33246302E+03  EK= 0.13861E-01 SP= 0.00E+00 SK= 0.00E+00
  464 T=     2. E= -.33252723E+03 F= -.33254540E+03 E0= -.33246727E+03  EK= 0.18173E-01 SP= 0.00E+00 SK= 0.00E+00
  465 T=     3. E= -.33252727E+03 F= -.33255009E+03 E0= -.33247186E+03  EK= 0.22818E-01 SP= 0.00E+00 SK= 0.00E+00
  466 T=     3. E= -.33252730E+03 F= -.33255469E+03 E0= -.33247636E+03  EK= 0.27385E-01 SP= 0.00E+00 SK= 0.00E+00
  467 T=     4. E= -.33252732E+03 F= -.33255885E+03 E0= -.33248043E+03  EK= 0.31525E-01 SP= 0.00E+00 SK= 0.00E+00
  468 T=     4. E= -.33252733E+03 F= -.33256244E+03 E0= -.33248393E+03  EK= 0.35105E-01 SP= 0.00E+00 SK= 0.00E+00
  469 T=     5. E= -.33252734E+03 F= -.33256551E+03 E0= -.33248690E+03  EK= 0.38172E-01 SP= 0.00E+00 SK= 0.00E+00
  470 T=     5. E= -.33252737E+03 F= -.33256812E+03 E0= -.33248940E+03  EK= 0.40757E-01 SP= 0.00E+00 SK= 0.00E+00
  471 T=     5. E= -.33252741E+03 F= -.33257011E+03 E0= -.33249124E+03  EK= 0.42708E-01 SP= 0.00E+00 SK= 0.00E+00
  472 T=     5. E= -.33252744E+03 F= -.33257112E+03 E0= -.33249208E+03  EK= 0.43680E-01 SP= 0.00E+00 SK= 0.00E+00
  473 T=     5. E= -.33252747E+03 F= -.33257080E+03 E0= -.33249155E+03  EK= 0.43334E-01 SP= 0.00E+00 SK= 0.00E+00
  474 T=     5. E= -.33252746E+03 F= -.33256904E+03 E0= -.33248953E+03  EK= 0.41574E-01 SP= 0.00E+00 SK= 0.00E+00
  475 T=     5. E= -.33252744E+03 F= -.33256610E+03 E0= -.33248629E+03  EK= 0.38655E-01 SP= 0.00E+00 SK= 0.00E+00
  476 T=     4. E= -.33252742E+03 F= -.33256250E+03 E0= -.33248234E+03  EK= 0.35073E-01 SP= 0.00E+00 SK= 0.00E+00
  477 T=     4. E= -.33252742E+03 F= -.33255872E+03 E0= -.33247816E+03  EK= 0.31299E-01 SP= 0.00E+00 SK= 0.00E+00
  478 T=     3. E= -.33252744E+03 F= -.33255498E+03 E0= -.33247397E+03  EK= 0.27542E-01 SP= 0.00E+00 SK= 0.00E+00
  479 T=     3. E= -.33252747E+03 F= -.33255118E+03 E0= -.33246968E+03  EK= 0.23717E-01 SP= 0.00E+00 SK= 0.00E+00
  480 T=     2. E= -.33252748E+03 F= -.33254711E+03 E0= -.33246510E+03  EK= 0.19627E-01 SP= 0.00E+00 SK= 0.00E+00
  481 T=     2. E= -.33252747E+03 F= -.33254270E+03 E0= -.33246022E+03  EK= 0.15235E-01 SP= 0.00E+00 SK= 0.00E+00
  482 T=     1. E= -.33252744E+03 F= -.33253825E+03 E0= -.33245535E+03  EK= 0.10812E-01 SP= 0.00E+00 SK= 0.00E+00
  483 T=     1. E= -.33252741E+03 F= -.33253428E+03 E0= -.33245105E+03  EK= 0.68699E-02 SP= 0.00E+00 SK= 0.00E+00
  484 T=     0. E= -.33252740E+03 F= -.33253130E+03 E0= -.33244785E+03  EK= 0.39005E-02 SP= 0.00E+00 SK= 0.00E+00
  485 T=     0. E= -.33252741E+03 F= -.33252955E+03 E0= -.33244598E+03  EK= 0.21445E-02 SP= 0.00E+00 SK= 0.00E+00
  486 T=     0. E= -.33252743E+03 F= -.33252896E+03 E0= -.33244537E+03  EK= 0.15310E-02 SP= 0.00E+00 SK= 0.00E+00
  487 T=     0. E= -.33252744E+03 F= -.33252926E+03 E0= -.33244573E+03  EK= 0.18216E-02 SP= 0.00E+00 SK= 0.00E+00
  488 T=     0. E= -.33252743E+03 F= -.33253027E+03 E0= -.33244687E+03  EK= 0.28318E-02 SP= 0.00E+00 SK= 0.00E+00
  489 T=     1. E= -.33252742E+03 F= -.33253198E+03 E0= -.33244877E+03  EK= 0.45541E-02 SP= 0.00E+00 SK= 0.00E+00
  490 T=     1. E= -.33252741E+03 F= -.33253452E+03 E0= -.33245155E+03  EK= 0.71018E-02 SP= 0.00E+00 SK= 0.00E+00
  491 T=     1. E= -.33252742E+03 F= -.33253795E+03 E0= -.33245528E+03  EK= 0.10529E-01 SP= 0.00E+00 SK= 0.00E+00
  492 T=     2. E= -.33252744E+03 F= -.33254212E+03 E0= -.33245980E+03  EK= 0.14682E-01 SP= 0.00E+00 SK= 0.00E+00
  493 T=     2. E= -.33252746E+03 F= -.33254665E+03 E0= -.33246474E+03  EK= 0.19197E-01 SP= 0.00E+00 SK= 0.00E+00
  494 T=     3. E= -.33252747E+03 F= -.33255112E+03 E0= -.33246964E+03  EK= 0.23656E-01 SP= 0.00E+00 SK= 0.00E+00
  495 T=     3. E= -.33252746E+03 F= -.33255525E+03 E0= -.33247422E+03  EK= 0.27786E-01 SP= 0.00E+00 SK= 0.00E+00
  496 T=     4. E= -.33252744E+03 F= -.33255898E+03 E0= -.33247840E+03  EK= 0.31536E-01 SP= 0.00E+00 SK= 0.00E+00
  497 T=     4. E= -.33252743E+03 F= -.33256242E+03 E0= -.33248226E+03  EK= 0.34993E-01 SP= 0.00E+00 SK= 0.00E+00
  498 T=     5. E= -.33252742E+03 F= -.33256562E+03 E0= -.33248582E+03  EK= 0.38192E-01 SP= 0.00E+00 SK= 0.00E+00
  499 T=     5. E= -.33252743E+03 F= -.33256840E+03 E0= -.33248890E+03  EK= 0.40968E-01 SP= 0.00E+00 SK= 0.00E+00
  500 T=     5. E= -.33252744E+03 F= -.33257041E+03 E0= -.33249115E+03  EK= 0.42972E-01 SP= 0.00E+00 SK= 0.00E+00
  501 T=     5. E= -.33252744E+03 F= -.33257127E+03 E0= -.33249219E+03  EK= 0.43836E-01 SP= 0.00E+00 SK= 0.00E+00
  502 T=     5. E= -.33252742E+03 F= -.33257078E+03 E0= -.33249184E+03  EK= 0.43357E-01 SP= 0.00E+00 SK= 0.00E+00
  503 T=     5. E= -.33252739E+03 F= -.33256899E+03 E0= -.33249016E+03  EK= 0.41601E-01 SP= 0.00E+00 SK= 0.00E+00
  504 T=     5. E= -.33252735E+03 F= -.33256619E+03 E0= -.33248747E+03  EK= 0.38840E-01 SP= 0.00E+00 SK= 0.00E+00
  505 T=     4. E= -.33252732E+03 F= -.33256272E+03 E0= -.33248410E+03  EK= 0.35397E-01 SP= 0.00E+00 SK= 0.00E+00
  506 T=     4. E= -.33252730E+03 F= -.33255881E+03 E0= -.33248031E+03  EK= 0.31510E-01 SP= 0.00E+00 SK= 0.00E+00
  507 T=     3. E= -.33252729E+03 F= -.33255459E+03 E0= -.33247621E+03  EK= 0.27302E-01 SP= 0.00E+00 SK= 0.00E+00
  508 T=     3. E= -.33252727E+03 F= -.33255012E+03 E0= -.33247187E+03  EK= 0.22850E-01 SP= 0.00E+00 SK= 0.00E+00
  509 T=     2. E= -.33252725E+03 F= -.33254553E+03 E0= -.33246742E+03  EK= 0.18284E-01 SP= 0.00E+00 SK= 0.00E+00
  510 T=     2. E= -.33252722E+03 F= -.33254105E+03 E0= -.33246307E+03  EK= 0.13828E-01 SP= 0.00E+00 SK= 0.00E+00
  511 T=     1. E= -.33252720E+03 F= -.33253695E+03 E0= -.33245908E+03  EK= 0.97564E-02 SP= 0.00E+00 SK= 0.00E+00
  512 T=     1. E= -.33252718E+03 F= -.33253349E+03 E0= -.33245570E+03  EK= 0.63110E-02 SP= 0.00E+00 SK= 0.00E+00
  513 T=     0. E= -.33252717E+03 F= -.33253083E+03 E0= -.33245310E+03  EK= 0.36615E-02 SP= 0.00E+00 SK= 0.00E+00
  514 T=     0. E= -.33252716E+03 F= -.33252908E+03 E0= -.33245138E+03  EK= 0.19214E-02 SP= 0.00E+00 SK= 0.00E+00
  515 T=     0. E= -.33252715E+03 F= -.33252835E+03 E0= -.33245064E+03  EK= 0.11951E-02 SP= 0.00E+00 SK= 0.00E+00
  516 T=     0. E= -.33252715E+03 F= -.33252875E+03 E0= -.33245102E+03  EK= 0.15971E-02 SP= 0.00E+00 SK= 0.00E+00
  517 T=     0. E= -.33252715E+03 F= -.33253035E+03 E0= -.33245257E+03  EK= 0.31930E-02 SP= 0.00E+00 SK= 0.00E+00
  518 T=     1. E= -.33252717E+03 F= -.33253309E+03 E0= -.33245524E+03  EK= 0.59197E-02 SP= 0.00E+00 SK= 0.00E+00
  519 T=     1. E= -.33252720E+03 F= -.33253674E+03 E0= -.33245880E+03  EK= 0.95420E-02 SP= 0.00E+00 SK= 0.00E+00
  520 T=     2. E= -.33252724E+03 F= -.33254094E+03 E0= -.33246288E+03  EK= 0.13700E-01 SP= 0.00E+00 SK= 0.00E+00
  521 T=     2. E= -.33252726E+03 F= -.33254529E+03 E0= -.33246712E+03  EK= 0.18035E-01 SP= 0.00E+00 SK= 0.00E+00
  522 T=     3. E= -.33252727E+03 F= -.33254959E+03 E0= -.33247131E+03  EK= 0.22316E-01 SP= 0.00E+00 SK= 0.00E+00
  523 T=     3. E= -.33252728E+03 F= -.33255376E+03 E0= -.33247538E+03  EK= 0.26487E-01 SP= 0.00E+00 SK= 0.00E+00
  524 T=     4. E= -.33252729E+03 F= -.33255786E+03 E0= -.33247939E+03  EK= 0.30573E-01 SP= 0.00E+00 SK= 0.00E+00
  525 T=     4. E= -.33252731E+03 F= -.33256184E+03 E0= -.33248330E+03  EK= 0.34530E-01 SP= 0.00E+00 SK= 0.00E+00
  526 T=     5. E= -.33252735E+03 F= -.33256549E+03 E0= -.33248688E+03  EK= 0.38140E-01 SP= 0.00E+00 SK= 0.00E+00
  527 T=     5. E= -.33252739E+03 F= -.33256843E+03 E0= -.33248974E+03  EK= 0.41046E-01 SP= 0.00E+00 SK= 0.00E+00
  528 T=     5. E= -.33252742E+03 F= -.33257031E+03 E0= -.33249151E+03  EK= 0.42894E-01 SP= 0.00E+00 SK= 0.00E+00
  529 T=     5. E= -.33252743E+03 F= -.33257093E+03 E0= -.33249198E+03  EK= 0.43498E-01 SP= 0.00E+00 SK= 0.00E+00
  530 T=     5. E= -.33252743E+03 F= -.33257033E+03 E0= -.33249118E+03  EK= 0.42901E-01 SP= 0.00E+00 SK= 0.00E+00
  531 T=     5. E= -.33252743E+03 F= -.33256873E+03 E0= -.33248933E+03  EK= 0.41306E-01 SP= 0.00E+00 SK= 0.00E+00
  532 T=     5. E= -.33252743E+03 F= -.33256637E+03 E0= -.33248664E+03  EK= 0.38940E-01 SP= 0.00E+00 SK= 0.00E+00
  533 T=     4. E= -.33252744E+03 F= -.33256340E+03 E0= -.33248327E+03  EK= 0.35959E-01 SP= 0.00E+00 SK= 0.00E+00
  534 T=     4. E= -.33252745E+03 F= -.33255989E+03 E0= -.33247930E+03  EK= 0.32439E-01 SP= 0.00E+00 SK= 0.00E+00
  535 T=     4. E= -.33252745E+03 F= -.33255591E+03 E0= -.33247484E+03  EK= 0.28458E-01 SP= 0.00E+00 SK= 0.00E+00
  536 T=     3. E= -.33252745E+03 F= -.33255161E+03 E0= -.33247005E+03  EK= 0.24159E-01 SP= 0.00E+00 SK= 0.00E+00
  537 T=     2. E= -.33252744E+03 F= -.33254721E+03 E0= -.33246520E+03  EK= 0.19768E-01 SP= 0.00E+00 SK= 0.00E+00
  538 T=     2. E= -.33252744E+03 F= -.33254296E+03 E0= -.33246055E+03  EK= 0.15522E-01 SP= 0.00E+00 SK= 0.00E+00
  539 T=     1. E= -.33252744E+03 F= -.33253902E+03 E0= -.33245630E+03  EK= 0.11584E-01 SP= 0.00E+00 SK= 0.00E+00
  540 T=     1. E= -.33252744E+03 F= -.33253547E+03 E0= -.33245251E+03  EK= 0.80332E-02 SP= 0.00E+00 SK= 0.00E+00
  541 T=     1. E= -.33252743E+03 F= -.33253238E+03 E0= -.33244924E+03  EK= 0.49442E-02 SP= 0.00E+00 SK= 0.00E+00
  542 T=     0. E= -.33252742E+03 F= -.33252991E+03 E0= -.33244665E+03  EK= 0.24935E-02 SP= 0.00E+00 SK= 0.00E+00
  543 T=     0. E= -.33252740E+03 F= -.33252838E+03 E0= -.33244504E+03  EK= 0.98073E-03 SP= 0.00E+00 SK= 0.00E+00
  544 T=     0. E= -.33252739E+03 F= -.33252811E+03 E0= -.33244471E+03  EK= 0.71798E-03 SP= 0.00E+00 SK= 0.00E+00
  545 T=     0. E= -.33252740E+03 F= -.33252924E+03 E0= -.33244584E+03  EK= 0.18461E-02 SP= 0.00E+00 SK= 0.00E+00
  546 T=     1. E= -.33252742E+03 F= -.33253163E+03 E0= -.33244827E+03  EK= 0.42101E-02 SP= 0.00E+00 SK= 0.00E+00
  547 T=     1. E= -.33252745E+03 F= -.33253485E+03 E0= -.33245160E+03  EK= 0.74002E-02 SP= 0.00E+00 SK= 0.00E+00
  548 T=     1. E= -.33252746E+03 F= -.33253841E+03 E0= -.33245538E+03  EK= 0.10949E-01 SP= 0.00E+00 SK= 0.00E+00
  549 T=     2. E= -.33252746E+03 F= -.33254202E+03 E0= -.33245932E+03  EK= 0.14563E-01 SP= 0.00E+00 SK= 0.00E+00
  550 T=     2. E= -.33252744E+03 F= -.33254567E+03 E0= -.33246339E+03  EK= 0.18231E-01 SP= 0.00E+00 SK= 0.00E+00
  551 T=     3. E= -.33252742E+03 F= -.33254954E+03 E0= -.33246778E+03  EK= 0.22123E-01 SP= 0.00E+00 SK= 0.00E+00
  552 T=     3. E= -.33252742E+03 F= -.33255378E+03 E0= -.33247256E+03  EK= 0.26359E-01 SP= 0.00E+00 SK= 0.00E+00
